"_cached_page_id","_template","_type","best_seller","captions","course_name","current_price","field1","hours_video","hours_video_precise","language","last_updated","num_articles","num_lectures","num_ratings","original_price","rating","students_enrolled","supplemental_resources","url"
"4a9e0857898f5d10b55bb60269b7b346791dc6e9","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Optimization & A/B Testing Statistics","Current price: 10 €","/optimization","3 hours on-demand video","02:48:36","English","Last updated 11/2013","Full lifetime access","21 Lectures","3.5 (62 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 35 €","","1,213 students enrolled","Access on mobile and TV","https://www.udemy.com/optimization/"
"70e3a8883dda75c79288743067d0703d065afef7","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","24h Pro data science in R","Current price: 10 €","/24h-pro-data-science-in-r","18.5 hours on-demand video","18:29:50","English","Last updated 6/2017","75 Supplemental Resources","75 Lectures","3.9 (12 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","116 students enrolled","Full lifetime access","https://www.udemy.com/24h-pro-data-science-in-r/"
"38d803e4c08a883435b072e2f85849c80e2bff32","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","R: Learn to Program in R & Use R for Effective Data Analysis","Current price: 10 €","/redwoodassociatesr","3.5 hours on-demand video","05:46:58","English","Last updated 4/2017","2 Supplemental Resources","27 Lectures","4.0 (32 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","495 students enrolled","Full lifetime access","https://www.udemy.com/redwoodassociatesr/"
"83c9508ece4c0b02ccf7dd2c3239bacfbac43b5b","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","New","English [Auto-generated]","Advanced Excel Dashboard with Business Intelligence","Current price: 10 €","/advanced-excel-dashboard-with-business-intelligence,/advanced-excel-dashboard-with-business-intelligence","4 hours on-demand video","03:56:56","English","Last updated 9/2017","1 Article","64 Lectures","4.0 (5 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","4.0","44 students enrolled","Full lifetime access","https://www.udemy.com/advanced-excel-dashboard-with-business-intelligence/"
"626c72186f4711c1b9c944c7da9ff086d7b4b114","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Getting started with Apache Solr Search Server","Current price: 10 €","/getting-started-with-apache-solr-search-server","3 hours on-demand video","02:52:32","English","Last updated 10/2015","Full lifetime access","32 Lectures","4.2 (58 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 85 €","","508 students enrolled","Access on mobile and TV","https://www.udemy.com/getting-started-with-apache-solr-search-server/"
"149bc2dd6e86f763f39bfa2447226b158069613c","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Statistics / Data Analysis in SPSS: Factorial ANOVA","Current price: 10 €","/anova-spss","3 hours on-demand video","03:13:23","English","Last updated 9/2014","Full lifetime access","19 Lectures","4.4 (17 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 75 €","","506 students enrolled","Access on mobile and TV","https://www.udemy.com/anova-spss/"
"4cd9d7a5af2e7923166843e414b1096539369a81","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","R programming from Scratch & Practice Case Studies workout","Current price: 10 €","/introduction-to-r-programming-learn-r-syntax-by-example","3 hours on-demand video","04:06:37","English","Last updated 7/2017","1 Article","49 Lectures","4.1 (31 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","428 students enrolled","35 Supplemental Resources","https://www.udemy.com/introduction-to-r-programming-learn-r-syntax-by-example/"
"44fda07f67beed54650399a2152ca6d2e9aa9028","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Excel Skills for Insurance Professionals","Current price: 10 €","/excel-skills-for-insurance-professionals","1.5 hours on-demand video","01:29:13","English","Last updated 3/2016","7 Supplemental Resources","22 Lectures","4.2 (11 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","","301 students enrolled","Full lifetime access","https://www.udemy.com/excel-skills-for-insurance-professionals/"
"f99276aa9903257eaec4d9259f25a32d5b825979","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Business Analysis: Function Modelling Using IDEF0","Current price: 10 €","/business-analysis-function-modelling-using-idef0","1.5 hours on-demand video","01:44:44","English","Last updated 10/2017","5 Articles","25 Lectures","4.9 (12 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 85 €","","68 students enrolled","11 Supplemental Resources","https://www.udemy.com/business-analysis-function-modelling-using-idef0/"
"8caa3fb3cb4427307682186ec21be784052aa5c0","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Getting Started with ELK and Splunk","Current price: 10 €","/splunk-overview","44 mins on-demand video","44:02","English","Last updated 9/2017","Full lifetime access","7 Lectures","3.0 (24 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","375 students enrolled","Access on mobile and TV","https://www.udemy.com/splunk-overview/"
"07fb13eedf128ebb413eadc52eac15d4210bbde7","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","New","English [Auto-generated]","Getting Started with Natural Language Processing in Java","Current price: 10 €","/getting-started-with-natural-language-processing-in-java","3.5 hours on-demand video","03:16:08","English","Last updated 9/2017","1 Supplemental Resource","20 Lectures","2.8 (6 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 125 €","2.8","25 students enrolled","Full lifetime access","https://www.udemy.com/getting-started-with-natural-language-processing-in-java/"
"842eeb2e2182579460c6ade87211bcf3c1b75140","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Straight From Business School: Data + Analytics","Current price: 10 €","/data-and-analytics","2.5 hours on-demand video","02:27:21","English","Last updated 10/2013","Full lifetime access","23 Lectures","4.2 (8 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","292 students enrolled","Access on mobile and TV","https://www.udemy.com/data-and-analytics/"
"6d37484c2ccc868ec941954fb49a125f21bfd02d","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Practical Foundations of R Programming","Current price: 10 €","/practical-foundations-of-r-programming","8 hours on-demand video","07:53:46","English","Last updated 6/2017","4 Supplemental Resources","101 Lectures","4.6 (13 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","","280 students enrolled","Full lifetime access","https://www.udemy.com/practical-foundations-of-r-programming/"
"02fc59d2ba70eb6a6cfca1ffdac4dc8df7915115","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","","Learning Path: Elasticsearch and AngularJS: IntraWeb Search","Current price: 10 €","/learning-path-elasticsearch-and-angularjs-intraweb-search","4 hours on-demand video","04:01:06","English","Last updated 5/2017","Full lifetime access","44 Lectures","4.3 (6 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 200 €","","55 students enrolled","Access on mobile and TV","https://www.udemy.com/learning-path-elasticsearch-and-angularjs-intraweb-search/"
"06338665cccbe295678ef7626f25dc8b304a5649","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Forecasting Models with Python","Current price: 10 €","/forecasting-models-with-python","5.5 hours on-demand video","05:20:29","English","Last updated 10/2016","7 Articles","34 Lectures","3.0 (38 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","323 students enrolled","23 Supplemental Resources","https://www.udemy.com/forecasting-models-with-python/"
"8bfbeeb6ff9a16a5ce9f331f34b89e6d6a51a509","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Big Data & Business Intelligence","Current price: 10 €","/big-data-business-intelligence","4 hours on-demand video","04:16:15","English","Last updated 12/2016","3 Articles","35 Lectures","3.5 (24 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 35 €","","255 students enrolled","2 Supplemental Resources","https://www.udemy.com/big-data-business-intelligence/"
